tweet_id,rating_numerator,rating_denominator,text,retweet_count,jpg_url,name,img_num,in_reply_to_user_id,in_reply_to_status_id,p2_dog,p1_conf,p3_conf,p1_dog,p3_dog,expanded_urls,favorite_count,p2,source,p3,p2_conf,p1,timestamp,stage,rating
666071193221509120,9,10,Here we have a northern speckled Rhododendron. Much sass. Gives 0 fucks. Good tongue. 9/10 would caress sensually https://t.co/ZoL8kq2XFx,67,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,,1,0,0,True,0.503672,0.109454,True,True,https://twitter.com/dog_rates/status/666071193221509120/photo/1,154,Yorkshire_terrier,Twitter for iPhone,Pekinese,0.174201,Gordon_setter,2015-11-16 01:52:02,,0.9
666073100786774016,10,10,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged. 10/10 I trust this pilot https://t.co/Yk6GHE9tOY,173,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,,1,0,0,True,0.260857,0.0974705,True,True,https://twitter.com/dog_rates/status/666073100786774016/photo/1,334,English_foxhound,Twitter for iPhone,Ibizan_hound,0.17538199999999998,Walker_hound,2015-11-16 01:59:36,,1.0
666082916733198337,6,10,Here we have a well-established sunblockerspaniel. Lost his other flip-flop. 6/10 not very waterproof https://t.co/3RU6x0vHB7,47,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,,1,0,0,True,0.489814,0.0489595,True,True,https://twitter.com/dog_rates/status/666082916733198337/photo/1,121,bull_mastiff,Twitter for iPhone,French_bulldog,0.404722,pug,2015-11-16 02:38:37,,0.6
666094000022159362,9,10,This appears to be a Mongolian Presbyterian mix. Very tired. Tongue slip confirmed. 9/10 would lie down with https://t.co/mnioXo3IfP,78,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,,1,0,0,True,0.195217,0.07562780000000001,True,True,https://twitter.com/dog_rates/status/666094000022159362/photo/1,168,German_shepherd,Twitter for iPhone,malinois,0.0782598,bloodhound,2015-11-16 03:22:39,,0.9
666099513787052032,8,10,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel. 8/10 https://t.co/Ri4nMTLq5C,73,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,,1,0,0,True,0.58233,0.0896883,True,True,https://twitter.com/dog_rates/status/666099513787052032/photo/1,160,Shih-Tzu,Twitter for iPhone,Dandie_Dinmont,0.166192,Lhasa,2015-11-16 03:44:34,,0.8
666102155909144576,11,10,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10 https://t.co/11LvqN4WLq,15,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,,1,0,0,True,0.298617,0.133649,True,True,https://twitter.com/dog_rates/status/666102155909144576/photo/1,81,Newfoundland,Twitter for iPhone,borzoi,0.149842,English_setter,2015-11-16 03:55:04,,1.1
666104133288665088,1,10,Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/Asgdc6kuLX,6835,https://pbs.twimg.com/media/CT56LSZWoAAlJj2.jpg,,1,0,0,False,0.965932,5.20658e-05,False,False,https://twitter.com/dog_rates/status/666104133288665088/photo/1,14703,cock,Twitter for iPhone,partridge,0.0339194,hen,2015-11-16 04:02:55,,0.1
666268910803644416,10,10,Very concerned about fellow dog trapped in computer. 10/10 https://t.co/0yxApIikpk,37,https://pbs.twimg.com/media/CT8QCd1WEAADXws.jpg,,1,0,0,False,0.086502,0.0794797,False,False,https://twitter.com/dog_rates/status/666268910803644416/photo/1,108,desk,Twitter for iPhone,bookcase,0.0855474,desktop_computer,2015-11-16 14:57:41,,1.0
666273097616637952,11,10,Can take selfies 11/10 https://t.co/ws2AMaNwPW,81,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,,1,0,0,True,0.176053,0.111152,True,True,https://twitter.com/dog_rates/status/666273097616637952/photo/1,183,toy_terrier,Twitter for iPhone,basenji,0.111884,Italian_greyhound,2015-11-16 15:14:19,,1.1
666287406224695296,1,2,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,71,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,,1,0,0,True,0.8575309999999999,0.0255806,True,True,https://twitter.com/dog_rates/status/666287406224695296/photo/1,152,toy_poodle,Twitter for iPhone,miniature_poodle,0.0630638,Maltese_dog,2015-11-16 16:11:11,,0.5
666293911632134144,3,10,This is a funny dog. Weird toes. Won't come down. Loves branch. Refuses to eat his food. Hard to cuddle with. 3/10 https://t.co/IIXis0zta0,365,https://pbs.twimg.com/media/CT8mx7KW4AEQu8N.jpg,,1,0,0,False,0.914671,0.0132072,False,False,https://twitter.com/dog_rates/status/666293911632134144/photo/1,519,otter,Twitter for iPhone,great_grey_owl,0.01525,three-toed_sloth,2015-11-16 16:37:02,,0.3
666337882303524864,9,10,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively https://t.co/QpRjllzWAL,96,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,,1,0,0,True,0.416669,0.102643,False,True,https://twitter.com/dog_rates/status/666337882303524864/photo/1,203,Newfoundland,Twitter for iPhone,groenendael,0.278407,ox,2015-11-16 19:31:45,,0.9
666345417576210432,10,10,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,146,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,,1,0,0,True,0.8587440000000001,0.0142409,True,True,https://twitter.com/dog_rates/status/666345417576210432/photo/1,308,Chesapeake_Bay_retriever,Twitter for iPhone,Labrador_retriever,0.0547868,golden_retriever,2015-11-16 20:01:42,,1.0
666353288456101888,8,10,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,76,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,,1,0,0,True,0.33687399999999995,0.0934124,True,True,https://twitter.com/dog_rates/status/666353288456101888/photo/1,228,Siberian_husky,Twitter for iPhone,Eskimo_dog,0.147655,malamute,2015-11-16 20:32:58,,0.8
666362758909284353,6,10,Unique dog here. Very small. Lives in container of Frosted Flakes (?). Short legs. Must be rare 6/10 would still pet https://t.co/XMD9CwjEnM,590,https://pbs.twimg.com/media/CT9lXGsUcAAyUFt.jpg,,1,0,0,False,0.996496,0.0004608630000000001,False,False,https://twitter.com/dog_rates/status/666362758909284353/photo/1,801,skunk,Twitter for iPhone,hamster,0.00240245,guinea_pig,2015-11-16 21:10:36,,0.6
666373753744588802,11,10,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,99,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,,1,0,0,True,0.326467,0.206803,True,True,https://twitter.com/dog_rates/status/666373753744588802/photo/1,194,Afghan_hound,Twitter for iPhone,briard,0.25955100000000003,soft-coated_wheaten_terrier,2015-11-16 21:54:18,,1.1
666396247373291520,9,10,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert. 9/10 https://t.co/Dc7b0E8qFE,91,https://pbs.twimg.com/media/CT-D2ZHWIAA3gK1.jpg,,1,0,0,True,0.978108,0.00457681,True,True,https://twitter.com/dog_rates/status/666396247373291520/photo/1,171,toy_terrier,Twitter for iPhone,papillon,0.00939697,Chihuahua,2015-11-16 23:23:41,,0.9
666407126856765440,7,10,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat). 7/10 https://t.co/LopTBkKa8h,43,https://pbs.twimg.com/media/CT-NvwmW4AAugGZ.jpg,,1,0,0,True,0.529139,0.17381,True,True,https://twitter.com/dog_rates/status/666407126856765440/photo/1,113,bloodhound,Twitter for iPhone,flat-coated_retriever,0.24422,black-and-tan_coonhound,2015-11-17 00:06:54,,0.7
666411507551481857,2,10,This is quite the dog. Gets really excited when not in water. Not very soft tho. Bad at fetch. Can't do tricks. 2/10 https://t.co/aMCTNWO94t,337,https://pbs.twimg.com/media/CT-RugiWIAELEaq.jpg,,1,0,0,False,0.40464,0.189945,False,False,https://twitter.com/dog_rates/status/666411507551481857/photo/1,457,barracouta,Twitter for iPhone,gar,0.271485,coho,2015-11-17 00:24:19,,0.2
666418789513326592,10,10,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant. 10/10 https://t.co/qXpcwENTvn,48,https://pbs.twimg.com/media/CT-YWb7U8AA7QnN.jpg,Walter,1,0,0,True,0.14968,0.14286,True,True,https://twitter.com/dog_rates/status/666418789513326592/photo/1,129,papillon,Twitter for iPhone,Chihuahua,0.148258,toy_terrier,2015-11-17 00:53:15,,1.0
666421158376562688,12,10,*internally screaming* 12/10 https://t.co/YMcrXC2Y6R,118,https://pbs.twimg.com/media/CT-aggCXAAIMfT3.jpg,,1,0,0,True,0.906777,0.00111687,True,True,https://twitter.com/dog_rates/status/666421158376562688/photo/1,325,cocker_spaniel,Twitter for iPhone,Shih-Tzu,0.0903464,Blenheim_spaniel,2015-11-17 01:02:40,,1.2
666428276349472768,7,10,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?). 7/10 would garden with https://t.co/NMQq6HIglK,90,https://pbs.twimg.com/media/CT-g-0DUwAEQdSn.jpg,,1,0,0,True,0.371361,0.241878,True,True,https://twitter.com/dog_rates/status/666428276349472768/photo/1,171,chow,Twitter for iPhone,Pomeranian,0.249394,Pembroke,2015-11-17 01:30:57,,0.7
666430724426358785,6,10,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big. 6/10 https://t.co/yECbFrSArM,203,https://pbs.twimg.com/media/CT-jNYqW4AAPi2M.jpg,,1,0,0,True,0.505184,0.0620712,False,False,https://twitter.com/dog_rates/status/666430724426358785/photo/1,329,Irish_terrier,Twitter for iPhone,dingo,0.104109,llama,2015-11-17 01:40:41,,0.6
666435652385423360,10,10,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

10/10 https://t.co/GlFZPzqcEU",54,https://pbs.twimg.com/media/CT-nsTQWEAEkyDn.jpg,,1,0,0,False,0.18413,0.0367634,True,False,https://twitter.com/dog_rates/status/666435652385423360/photo/1,171,chain_saw,Twitter for iPhone,power_drill,0.056775300000000015,Chesapeake_Bay_retriever,2015-11-17 02:00:15,,1.0
666437273139982337,7,10,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body. 7/10 https://t.co/7LtjBS0GPK,52,https://pbs.twimg.com/media/CT-pKmRWIAAxUWj.jpg,,1,0,0,True,0.6718529999999999,0.044094199999999986,True,True,https://twitter.com/dog_rates/status/666437273139982337/photo/1,131,beagle,Twitter for iPhone,Saluki,0.12468,Chihuahua,2015-11-17 02:06:42,,0.7
666447344410484738,9,10,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty. 9/10 nothing bad to say https://t.co/kH60oka1HW,23,https://pbs.twimg.com/media/CT-yU5QWwAEjLX5.jpg,Scout,1,0,0,True,0.32208400000000004,0.166331,True,True,https://twitter.com/dog_rates/status/666447344410484738/photo/1,107,giant_schnauzer,Twitter for iPhone,Labrador_retriever,0.287955,curly-coated_retriever,2015-11-17 02:46:43,,0.9
666454714377183233,10,10,I'll name the dogs from now on. This is Kreggory. He does parkour. 10/10 https://t.co/uPqPeXAcua,219,https://pbs.twimg.com/media/CT-5Bs-WUAA2JeC.jpg,Kreggory,1,0,0,True,0.278954,0.171106,True,True,https://twitter.com/dog_rates/status/666454714377183233/photo/1,542,Labrador_retriever,Twitter for iPhone,Great_Pyrenees,0.237612,dalmatian,2015-11-17 03:16:00,,1.0
666644823164719104,9,10,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date. 9/10 https://t.co/LEkZjZxESQ,88,https://pbs.twimg.com/media/CUBl6IwVAAA9_zT.jpg,Jimothy,1,0,0,True,0.0443334,0.0389056,True,True,https://twitter.com/dog_rates/status/666644823164719104/photo/1,237,Pembroke,Twitter for iPhone,West_Highland_white_terrier,0.0432093,Ibizan_hound,2015-11-17 15:51:26,,0.9
666649482315059201,4,10,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs. 4/10 https://t.co/vXMKrJC81s,606,https://pbs.twimg.com/media/CUBqKnLWwAA5OQB.jpg,,1,0,0,True,0.447803,0.139206,True,True,https://twitter.com/dog_rates/status/666649482315059201/photo/1,919,English_springer,Twitter for iPhone,collie,0.170497,Border_collie,2015-11-17 16:09:56,,0.4
666691418707132416,8,10,This is Christoper. He is a spotted Penne. Can easily navigate stairs. 8/10 https://t.co/bg4TqvvkuF,51,https://pbs.twimg.com/media/CUCQTpEWEAA7EDz.jpg,Christoper,1,0,0,True,0.975401,0.00539404,True,True,https://twitter.com/dog_rates/status/666691418707132416/photo/1,195,beagle,Twitter for iPhone,bloodhound,0.00868727,German_shepherd,2015-11-17 18:56:35,,0.8
666701168228331520,8,10,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,229,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,,1,0,0,True,0.887707,0.0207563,True,True,https://twitter.com/dog_rates/status/666701168228331520/photo/1,447,Chihuahua,Twitter for iPhone,French_bulldog,0.029307,Labrador_retriever,2015-11-17 19:35:19,,0.8
666739327293083650,10,10,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,70,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,Lugan,1,0,0,True,0.546933,0.0959589,True,True,https://twitter.com/dog_rates/status/666739327293083650/photo/1,242,cocker_spaniel,Twitter for iPhone,toy_poodle,0.165255,miniature_poodle,2015-11-17 22:06:57,,1.0
666776908487630848,5,10,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,185,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,Josep,1,0,0,True,0.375057,0.0869506,False,True,https://twitter.com/dog_rates/status/666776908487630848/photo/1,365,miniature_pinscher,Twitter for iPhone,Chihuahua,0.167175,seat_belt,2015-11-18 00:36:17,,0.5
666781792255496192,10,10,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,209,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,,1,0,0,True,0.618316,0.08598910000000001,True,True,https://twitter.com/dog_rates/status/666781792255496192/photo/1,402,Weimaraner,Twitter for iPhone,vizsla,0.151363,Italian_greyhound,2015-11-18 00:55:42,,1.0
666786068205871104,2,10,Unfamiliar with this breed. Ears pointy af. Won't let go of seashell. Won't eat kibble. Not very fast. Bad dog 2/10 https://t.co/EIn5kElY1S,520,https://pbs.twimg.com/media/CUDmZIkWcAAIPPe.jpg,,1,0,0,False,0.999888,2.6258e-05,False,False,https://twitter.com/dog_rates/status/666786068205871104/photo/1,796,slug,Twitter for iPhone,acorn,5.51417e-05,snail,2015-11-18 01:12:41,,0.2
666804364988780544,8,10,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature. 8/10 https://t.co/RdKbAOEpDK,95,https://pbs.twimg.com/media/CUD3A7YWoAA82N0.jpg,Jockson,1,0,0,True,0.32879200000000003,0.0574615,True,True,https://twitter.com/dog_rates/status/666804364988780544/photo/1,249,Brittany_spaniel,Twitter for iPhone,Ibizan_hound,0.283545,English_setter,2015-11-18 02:25:23,,0.8
666817836334096384,9,10,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero 9/10 https://t.co/8whlkYw3mO,266,https://pbs.twimg.com/media/CUEDSMEWEAAuXVZ.jpg,Jeph,1,0,0,True,0.496953,0.07376369999999999,True,True,https://twitter.com/dog_rates/status/666817836334096384/photo/1,537,standard_schnauzer,Twitter for iPhone,giant_schnauzer,0.28527600000000003,miniature_schnauzer,2015-11-18 03:18:55,,0.9
666826780179869698,12,10,12/10 simply brilliant pup https://t.co/V6ZzG45zzG,104,https://pbs.twimg.com/media/CUELa0NUkAAscGC.jpg,,1,0,0,False,0.359383,0.106007,True,True,https://twitter.com/dog_rates/status/666826780179869698/photo/1,264,teddy,Twitter for iPhone,West_Highland_white_terrier,0.148759,Maltese_dog,2015-11-18 03:54:28,,1.2
666835007768551424,10,10,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits 10/10 &amp; 10/10 https://t.co/ZnEMHBsAs1,83,https://pbs.twimg.com/media/CUES51dXIAEahyG.jpg,,1,0,0,True,0.448459,0.110183,True,False,https://twitter.com/dog_rates/status/666835007768551424/photo/1,221,toy_poodle,Twitter for iPhone,teddy,0.12403,Airedale,2015-11-18 04:27:09,,1.0
666837028449972224,3,10,My goodness. Very rare dog here. Large. Tail dangerous. Kinda fat. Only eats leaves. Doesn't come when called 3/10 https://t.co/xYGdBrMS9h,581,https://pbs.twimg.com/media/CUEUva1WsAA2jPb.jpg,,1,0,0,False,0.442113,0.0432553,False,False,https://twitter.com/dog_rates/status/666837028449972224/photo/1,853,armadillo,Twitter for iPhone,common_iguana,0.114071,triceratops,2015-11-18 04:35:11,,0.3
666983947667116034,11,10,This is a curly Ticonderoga named Pepe. No feet. Loves to jet ski. 11/10 would hug until forever https://t.co/cyDfaK8NBc,1037,https://pbs.twimg.com/media/CUGaXDhW4AY9JUH.jpg,,1,0,0,False,0.589446,0.0345097,False,False,https://twitter.com/dog_rates/status/666983947667116034/photo/1,2665,chain_saw,Twitter for iPhone,wig,0.190142,swab,2015-11-18 14:18:59,,1.1
666996132027977728,10,10,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big. 10/10 https://t.co/SVpNbhaIMk,101,https://pbs.twimg.com/media/CUGlb6iUwAITEbW.jpg,Carll,1,0,0,True,0.507637,0.0484247,False,False,https://twitter.com/dog_rates/status/666996132027977728/photo/1,257,Rottweiler,Twitter for iPhone,water_buffalo,0.0624899,hay,2015-11-18 15:07:24,,1.0
667012601033924608,9,10,This is Klevin. He laughs a lot. Very cool dog. 9/10 https://t.co/bATAbPNv0m,237,https://pbs.twimg.com/media/CUG0bC0U8AAw2su.jpg,Klevin,1,0,0,False,0.98723,5.735010000000001e-05,False,False,https://twitter.com/dog_rates/status/667012601033924608/photo/1,469,African_hunting_dog,Twitter for iPhone,coyote,0.0126008,hyena,2015-11-18 16:12:51,,0.9
667044094246576128,12,10,12/10 gimme now https://t.co/QZAnwgnOMB,54,https://pbs.twimg.com/media/CUHREBXXAAE6A9b.jpg,,1,0,0,True,0.765266,0.0106669,True,False,https://twitter.com/dog_rates/status/667044094246576128/photo/1,197,Labrador_retriever,Twitter for iPhone,seat_belt,0.206694,golden_retriever,2015-11-18 18:17:59,,1.2
667062181243039745,10,10,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid. 10/10 https://t.co/tz1lpuvXLA,57,https://pbs.twimg.com/media/CUHhgvHUAAA4aB0.jpg,Keet,1,0,0,True,0.825678,0.0229562,True,True,https://twitter.com/dog_rates/status/667062181243039745/photo/1,225,vizsla,Twitter for iPhone,kelpie,0.090998,Chesapeake_Bay_retriever,2015-11-18 19:29:52,,1.0
667065535570550784,8,10,Here we have a Hufflepuff. Loves vest. Eyes wide af. Flaccid tail. Matches carpet. Always a little blurry. 8/10 https://t.co/7JdgVqDnvR,50,https://pbs.twimg.com/media/CUHkkJpXIAA2w3n.jpg,,1,0,0,False,0.560001,0.042568,False,False,https://twitter.com/dog_rates/status/667065535570550784/photo/1,173,doormat,Twitter for iPhone,space_heater,0.103259,jigsaw_puzzle,2015-11-18 19:43:11,,0.8
667073648344346624,10,10,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave. 10/10 https://t.co/DPSamreuRq,132,https://pbs.twimg.com/media/CUHr8WbWEAEBPgf.jpg,Dave,1,0,0,True,0.483682,0.057495400000000016,True,True,https://twitter.com/dog_rates/status/667073648344346624/photo/1,422,pug,Twitter for iPhone,Brabancon_griffon,0.0924939,Chihuahua,2015-11-18 20:15:26,,1.0
667090893657276420,7,10,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip. 7/10 https://t.co/Ks0jZtdIrr,131,https://pbs.twimg.com/media/CUH7oLuUsAELWib.jpg,Clybe,1,0,0,True,0.959514,0.00264133,True,True,https://twitter.com/dog_rates/status/667090893657276420/photo/1,346,Italian_greyhound,Twitter for iPhone,Pomeranian,0.00537015,Chihuahua,2015-11-18 21:23:57,,0.7
667119796878725120,10,10,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas. 10/10 fabulous https://t.co/3LZrJzg3BJ,135,https://pbs.twimg.com/media/CUIV6F7XIAA1tAM.jpg,Gabe,1,0,0,True,0.741563,0.0391251,True,True,https://twitter.com/dog_rates/status/667119796878725120/photo/1,345,Chihuahua,Twitter for iPhone,toy_poodle,0.0578659,Pembroke,2015-11-18 23:18:48,,1.0
667138269671505920,10,10,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive 10/10 https://t.co/0DvHAMdA4V,2372,https://pbs.twimg.com/media/CUImtzEVAAAZNJo.jpg,,1,0,0,True,0.747713,0.00180397,True,True,https://twitter.com/dog_rates/status/667138269671505920/photo/1,4827,Samoyed,Twitter for iPhone,toy_poodle,0.243629,West_Highland_white_terrier,2015-11-19 00:32:12,,1.0
667152164079423490,12,10,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash. 12/10 I would kill for Pipsy https://t.co/h9R0EwKd9X,18176,https://pbs.twimg.com/media/CUIzWk_UwAAfUNq.jpg,Pipsy,1,0,0,True,0.535411,0.06205,True,True,https://twitter.com/dog_rates/status/667152164079423490/photo/1,49523,Pomeranian,Twitter for iPhone,miniature_poodle,0.08754400000000001,toy_poodle,2015-11-19 01:27:25,,1.2
667160273090932737,11,10,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,66,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,Bradlay,1,0,0,True,0.471351,0.08738539999999999,True,True,https://twitter.com/dog_rates/status/667160273090932737/photo/1,267,miniature_poodle,Twitter for iPhone,standard_poodle,0.0919921,golden_retriever,2015-11-19 01:59:39,,1.1
